,host_response_time,host_response_rate,host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,amenities_%
1955,3,67,0,51.22591,4.45669,5,2.0,2,5.0,120.00,0.0,1,0,0,0,0,0,0,0,1,50.0
1956,3,100,0,51.22124,4.42961,2,1.5,1,1.0,29.00,85.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1957,1,100,0,51.218109999999996,4.41081,3,1.0,2,3.0,75.00,87.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1958,1,100,0,51.21903,4.424580000000001,6,1.5,3,3.0,77.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1959,3,90,0,51.22053,4.42948,8,1.5,4,4.0,200.00,95.0,1,0,0,0,0,0,0,0,1,50.0
1960,1,99,0,51.221920000000004,4.4013800000000005,8,1.0,1,6.0,45.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1961,1,100,0,51.20496,4.41905,2,1.0,0,1.0,60.00,91.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1962,4,29,0,51.199709999999996,4.41622,2,1.5,0,1.0,50.00,0.0,0,0,1,0,0,0,0,0,1,57.14285714285714
1963,3,100,0,51.20637,4.38935,6,1.0,2,4.0,80.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1964,3,67,0,51.2117,4.42125,2,1.0,1,2.0,60.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1965,3,67,0,51.23023,4.444719999999999,5,1.0,2,5.0,100.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1966,4,29,0,51.199059999999996,4.417330000000001,2,1.0,0,1.0,42.00,0.0,0,0,1,0,0,0,0,0,1,57.14285714285714
1967,1,99,0,51.219559999999994,4.40771,4,1.5,2,6.0,45.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1968,1,99,0,51.21998,4.4084,4,1.5,2,6.0,45.00,60.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1969,3,100,0,51.223490000000005,4.40418,2,1.0,1,1.0,39.00,100.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1970,0,0,0,51.22573,4.41982,1,1.0,0,1.0,25.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1971,1,99,0,51.21849,4.40784,4,1.5,2,6.0,45.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1972,1,99,0,51.21885,4.408519999999999,4,1.5,2,6.0,45.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1973,1,99,0,51.222359999999995,4.40161,8,1.0,1,6.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1974,1,100,0,51.21382,4.39916,2,1.0,0,1.0,85.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1975,1,100,0,51.21842,4.4017599999999995,2,1.0,0,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1976,1,100,0,51.21845,4.402,2,1.0,0,1.0,85.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1977,1,100,0,51.21889,4.40207,4,1.0,2,3.0,100.00,95.0,1,0,0,0,0,0,0,0,1,50.0
1978,1,100,0,51.20369,4.45211,2,1.0,0,1.0,50.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1979,2,90,0,51.20666,4.42476,2,1.0,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1980,1,100,0,51.23584,4.413069999999999,2,2.5,2,2.0,90.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1981,2,100,0,51.21241,4.454359999999999,2,1.0,1,1.0,35.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1982,1,100,0,51.22009,4.402019999999999,2,1.0,0,2.0,139.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1983,2,100,0,51.19559,4.421209999999999,2,1.0,1,1.0,48.00,91.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1984,1,100,0,51.22936,4.4284300000000005,6,3.5,3,3.0,180.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1985,1,100,0,51.21295,4.40498,2,1.0,0,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1986,1,100,1,51.1731,4.39098,4,1.0,2,2.0,50.00,89.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1987,1,99,0,51.220490000000005,4.40864,8,1.0,1,1.0,38.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1988,1,100,0,51.22032,4.4035,2,1.0,1,1.0,85.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1989,1,99,0,51.220659999999995,4.40949,8,1.0,1,6.0,35.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1990,1,100,0,51.22104,4.44066,7,1.5,2,6.0,159.00,91.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1991,1,100,0,51.20616,4.40994,3,1.5,2,2.0,40.00,95.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1992,3,83,0,51.2228,4.39889,2,1.0,0,1.0,100.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1993,1,100,0,51.17708,4.40227,2,1.0,1,1.0,35.00,40.0,1,0,0,0,0,0,0,0,1,50.0
1994,1,100,0,51.21539,4.427,4,1.0,1,1.0,55.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1995,0,0,0,51.210679999999996,4.39541,2,1.0,1,1.0,100.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1996,2,100,0,51.23292,4.46338,3,1.0,0,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1997,1,100,0,51.2156,4.4169,3,1.0,1,2.0,75.00,88.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1998,1,100,0,51.18847,4.39591,2,1.0,1,2.0,43.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1999,3,75,0,51.281040000000004,4.41282,4,1.5,2,3.0,60.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2000,1,100,0,51.257940000000005,4.4345099999999995,4,1.0,1,1.0,35.00,96.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2001,1,100,0,51.22038,4.4228,2,1.0,1,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2002,1,100,0,51.20565,4.38877,2,1.0,1,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2003,3,100,0,51.2203,4.41714,2,1.0,1,1.0,96.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2004,3,67,0,51.18987,4.3747,6,2.0,3,6.0,120.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2005,1,100,0,51.220620000000004,4.40986,2,1.0,1,2.0,90.00,0.0,0,1,0,0,0,0,0,0,1,57.14285714285714
2006,3,90,0,51.22113,4.42086,2,1.5,0,4.0,41.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2007,1,100,0,51.20834,4.39815,8,3.0,2,8.0,500.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2008,1,100,0,51.163509999999995,4.38655,4,1.0,2,2.0,150.00,80.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2009,1,100,0,51.22419,4.40606,2,1.5,1,1.0,120.00,96.0,1,0,0,0,0,0,0,0,1,50.0
2010,1,100,0,51.22012,4.4040300000000006,2,1.0,1,1.0,55.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2011,1,100,0,51.21506,4.40493,2,1.0,1,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2012,1,90,0,51.21268,4.40756,2,1.0,0,1.0,47.00,90.0,1,0,0,0,0,0,0,0,1,0.0
2013,2,100,0,51.21955,4.41075,2,1.0,0,1.0,65.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2014,1,100,0,51.22187,4.431719999999999,2,1.0,0,1.0,66.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2015,2,100,0,51.22166,4.42243,5,1.5,1,2.0,97.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2016,2,100,0,51.212070000000004,4.41809,4,1.5,2,2.0,180.00,60.0,1,0,0,0,0,0,0,0,1,7.142857142857142
2017,1,100,0,51.21434,4.39571,4,1.0,1,0.0,59.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2018,1,100,0,51.20665,4.39924,2,1.0,1,1.0,36.00,93.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2019,1,100,1,51.224270000000004,4.47109,4,1.0,0,2.0,45.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2020,1,100,0,51.22314,4.40468,2,1.0,1,2.0,39.00,91.0,0,1,0,0,0,0,0,0,1,28.57142857142857
2021,1,98,0,51.21894,4.402019999999999,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2022,1,98,0,51.21973,4.40148,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2023,1,98,0,51.21994,4.40279,6,1.0,2,3.0,999.00,80.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2024,1,98,0,51.220459999999996,4.4035,6,1.0,2,3.0,999.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2025,1,98,0,51.21837,4.40338,8,2.0,3,6.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2026,1,98,0,51.21925,4.40161,8,2.0,3,6.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2027,1,100,1,51.19563,4.40218,4,1.0,1,1.0,58.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2028,3,60,0,51.2278,4.42709,2,0.5,1,1.0,30.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2029,1,98,0,51.218340000000005,4.40309,8,2.0,3,6.0,999.00,80.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2030,1,98,0,51.21909,4.40172,8,2.0,3,6.0,999.00,80.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2031,1,100,0,51.21248,4.41686,2,1.0,1,1.0,50.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2032,1,100,0,51.21118,4.4173800000000005,2,1.0,1,1.0,50.00,100.0,0,0,1,0,0,0,0,0,1,14.285714285714285
2033,1,100,0,51.21652,4.431369999999999,2,1.5,1,1.0,68.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2034,1,100,0,51.21588,4.39829,2,1.0,1,1.0,100.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2035,1,100,0,51.212070000000004,4.42253,4,1.5,2,2.0,77.00,95.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2036,1,100,0,51.204809999999995,4.41141,4,1.0,2,2.0,49.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2037,2,100,0,51.20176,4.41787,2,1.5,0,2.0,37.00,80.0,0,0,1,0,0,0,0,0,1,14.285714285714285
2038,4,29,0,51.2167,4.4032800000000005,3,2.5,2,2.0,105.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2039,1,100,0,51.23434,4.44541,4,1.5,1,2.0,80.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2040,1,100,0,51.20302,4.40476,2,1.0,1,1.0,29.00,94.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2041,1,100,0,51.22964,4.41575,1,1.0,0,1.0,35.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2042,1,98,0,51.21982,4.40322,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2043,1,98,0,51.2203,4.40144,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2044,1,98,0,51.22036,4.4018,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2045,1,98,0,51.218379999999996,4.40169,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2046,1,98,0,51.219770000000004,4.40345,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2047,1,98,0,51.22057,4.40128,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2048,1,98,0,51.21976,4.4032599999999995,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2049,1,98,0,51.21985,4.40161,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2050,1,98,0,51.22034,4.4013800000000005,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2051,1,100,0,51.20874,4.4244699999999995,4,1.0,1,1.0,75.00,95.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2052,1,100,0,51.19447,4.4214,2,1.0,1,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2053,1,100,0,51.228120000000004,4.41939,2,1.0,1,1.0,52.00,96.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2054,1,100,0,51.20762,4.395,4,1.5,2,2.0,200.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2055,2,100,0,51.21928,4.42743,4,1.0,2,2.0,150.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2056,2,100,0,51.20347,4.44254,3,1.0,1,2.0,35.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2057,1,100,0,51.21998,4.39636,2,1.0,1,1.0,55.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2058,1,100,0,51.2146,4.40785,2,1.0,0,1.0,75.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2059,1,100,0,51.21405,4.4098,2,1.0,0,1.0,75.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2060,1,100,0,51.20579,4.46276,2,1.5,1,1.0,22.00,92.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2061,1,100,0,51.21229,4.410069999999999,2,1.0,0,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2062,1,100,0,51.226820000000004,4.451569999999999,3,1.5,1,2.0,50.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2063,1,100,0,51.20595,4.4276599999999995,2,1.0,1,1.0,70.00,94.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2064,0,0,0,51.21955,4.3962699999999995,3,1.0,1,1.0,65.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2065,3,60,0,51.2172,4.4296,2,1.0,1,1.0,20.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2066,3,90,0,51.2166,4.41336,4,1.0,2,2.0,89.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2067,1,100,0,51.20567,4.39751,2,1.5,1,1.0,100.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2068,2,100,0,51.22007,4.40329,4,1.5,1,3.0,65.00,0.0,1,0,0,0,0,0,0,0,1,50.0
2069,3,100,0,51.2283,4.40686,3,1.0,2,2.0,90.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2070,1,100,0,51.21761,4.4273,1,1.0,0,1.0,25.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2071,1,100,0,51.216570000000004,4.43763,2,1.0,1,1.0,80.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2072,1,100,1,51.22022,4.3995,4,1.0,1,2.0,59.00,95.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2073,1,100,0,51.21905,4.39842,8,1.0,2,5.0,150.00,98.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2074,1,100,0,51.17023,4.35712,2,1.0,1,1.0,59.00,95.0,1,0,0,0,0,0,0,0,1,50.0
2075,1,100,0,51.21695,4.41993,2,1.0,24,24.0,190.00,0.0,0,1,0,0,0,0,0,0,1,28.57142857142857
2076,1,100,0,51.20691,4.3973,3,1.0,1,1.0,164.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2077,2,100,0,51.22724,4.42745,2,1.0,1,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2078,1,100,0,51.21575,4.40002,7,1.0,3,5.0,110.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2079,0,0,0,51.21366,4.39987,4,1.0,0,1.0,120.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2080,2,100,0,51.2306,4.40491,2,1.5,1,1.0,55.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2081,3,100,0,51.19252,4.44155,2,1.5,0,1.0,80.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2082,0,0,0,51.2132,4.39879,4,1.0,0,1.0,120.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2083,0,0,0,51.21347,4.40011,4,1.0,0,1.0,120.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2084,1,100,0,51.21523,4.42534,3,1.0,1,1.0,34.00,93.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2085,0,0,0,51.214040000000004,4.39888,4,1.0,0,1.0,120.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2086,0,0,0,51.22115,4.401269999999999,4,1.0,0,1.0,200.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2087,0,0,0,51.22186,4.399859999999999,6,1.0,1,3.0,300.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2088,1,100,0,51.175290000000004,4.41897,2,1.5,1,1.0,25.00,90.0,0,0,1,0,0,0,0,0,1,57.14285714285714
2089,1,100,1,51.22007,4.4080900000000005,4,1.5,2,2.0,79.00,93.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2090,1,96,0,51.20085,4.39128,4,1.0,0,2.0,135.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2091,1,100,0,51.22463,4.4184,4,1.0,1,2.0,60.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2092,1,100,1,51.21468,4.419630000000001,6,1.0,2,6.0,95.00,94.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2093,0,0,0,51.21776,4.42871,2,1.0,0,1.0,20.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2094,2,100,0,51.215920000000004,4.40037,4,1.0,2,2.0,57.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2095,2,100,0,51.21733,4.40141,2,1.5,1,1.0,35.00,100.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2096,1,100,0,51.22889,4.40921,8,2.5,3,5.0,240.00,80.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2097,1,100,1,51.22145,4.398280000000001,3,1.0,0,1.0,200.00,0.0,1,0,0,0,0,0,0,0,1,64.28571428571429
2098,1,100,1,51.21968,4.40034,5,1.0,1,2.0,60.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2099,3,86,0,51.21611,4.42819,2,1.0,1,1.0,60.00,60.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2100,1,100,0,51.18063,4.4383300000000006,1,1.5,1,1.0,30.00,88.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2101,1,100,0,51.19887,4.40295,3,1.5,2,2.0,75.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2102,1,99,0,51.21512,4.4093800000000005,12,1.5,2,10.0,45.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2103,2,100,0,51.20252,4.392580000000001,5,1.0,1,3.0,50.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2104,1,99,0,51.21962,4.40089,10,1.0,2,8.0,45.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2105,1,90,0,51.215109999999996,4.39445,2,1.0,1,1.0,50.00,80.0,0,0,1,0,0,0,0,0,1,50.0
2106,1,100,0,51.179809999999996,4.43248,2,1.0,1,1.0,70.00,80.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2107,1,100,0,51.21963,4.4252,2,1.0,1,1.0,60.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2108,1,100,0,51.1862,4.39294,2,1.0,0,0.0,75.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2109,4,43,0,51.193329999999996,4.43519,1,1.0,1,1.0,14.00,0.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2110,1,100,0,51.21385,4.407719999999999,2,1.0,0,1.0,85.00,0.0,1,0,0,0,0,0,0,0,1,50.0
2111,1,100,0,51.24027,4.4399,3,1.0,2,2.0,37.00,93.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2112,1,100,0,51.228390000000005,4.40336,2,1.0,1,1.0,99.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2113,2,100,0,51.201029999999996,4.42465,5,1.0,0,2.0,90.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2114,1,100,0,51.226929999999996,4.40495,2,1.0,0,1.0,99.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2115,1,100,0,51.2068,4.40267,4,1.5,2,2.0,85.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2116,1,100,1,51.21738,4.39904,2,1.0,1,1.0,100.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2117,1,100,0,51.198809999999995,4.44245,2,1.0,1,1.0,35.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2118,1,100,0,51.2291,4.4218,2,1.5,1,1.0,39.00,100.0,0,0,1,0,0,0,0,0,1,50.0
2119,1,100,0,51.19272,4.4336,4,1.5,1,1.0,80.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2120,1,100,0,51.20933,4.431,4,1.0,1,2.0,60.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2121,1,100,0,51.20845,4.42258,2,1.0,0,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,7.142857142857142
2122,1,100,0,51.20037,4.39035,8,4.0,3,3.0,119.00,0.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2123,1,100,0,51.221779999999995,4.43665,1,1.0,0,1.0,40.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2124,1,100,0,51.20046,4.43815,4,1.5,1,2.0,30.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2125,3,100,0,51.22099,4.41298,2,1.0,1,1.0,45.00,96.0,0,0,1,0,0,0,0,0,1,28.57142857142857
2126,0,0,0,51.198859999999996,4.41478,2,1.0,1,1.0,150.00,0.0,1,0,0,0,0,0,0,0,1,50.0
2127,1,100,0,51.17183,4.38847,8,1.0,4,5.0,179.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2128,1,100,0,51.22724,4.38656,2,1.5,1,1.0,55.00,93.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2129,1,100,0,51.22333,4.4055,3,1.0,0,2.0,45.00,84.0,0,1,0,0,0,0,0,0,1,35.714285714285715
2130,2,100,1,51.22665,4.4391099999999994,5,3.0,3,4.0,85.00,0.0,1,0,0,0,0,0,0,0,1,50.0
2131,1,100,0,51.21946,4.431430000000001,2,1.5,2,1.0,90.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2132,1,100,0,51.226290000000006,4.399380000000001,4,2.5,2,2.0,119.00,100.0,1,0,0,0,0,0,0,0,1,50.0
2133,1,99,0,51.22382,4.40182,12,1.0,3,8.0,45.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2134,1,100,0,51.20964,4.4282699999999995,4,1.0,1,3.0,65.00,87.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2135,1,90,0,51.22222,4.41742,2,1.0,0,2.0,60.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2136,1,100,0,51.226240000000004,4.401680000000001,2,1.0,1,2.0,60.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2137,2,100,0,51.22435,4.40446,4,1.5,2,4.0,109.00,0.0,0,0,1,0,0,0,0,0,1,42.857142857142854
2138,1,100,0,51.22079,4.4054199999999994,2,1.0,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2139,3,100,0,51.21559,4.39653,2,1.5,1,1.0,80.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2140,1,100,0,51.2188,4.3989199999999995,4,1.5,2,2.0,120.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
2141,1,100,0,51.2078,4.3894400000000005,2,1.0,1,1.0,75.00,87.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2142,1,100,0,51.22502,4.40028,12,1.0,3,10.0,45.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2143,1,100,0,51.21477,4.4081,12,1.5,2,7.0,45.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2144,1,100,0,51.230979999999995,4.4158,2,1.5,1,2.0,30.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2145,2,83,0,51.201159999999994,4.4271,2,2.0,2,2.0,50.00,20.0,0,0,1,0,0,0,0,0,1,35.714285714285715
2146,1,100,0,51.21253,4.40062,2,1.0,1,1.0,85.00,0.0,1,0,0,0,0,0,0,0,1,50.0
2147,2,100,0,51.21598,4.41924,2,1.0,1,1.0,70.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2148,1,100,0,51.21397,4.39522,3,1.0,1,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2149,1,100,0,51.19917,4.39832,3,1.0,2,2.0,45.00,0.0,0,0,1,0,0,0,0,0,1,14.285714285714285
2150,0,0,0,51.198840000000004,4.40324,4,1.0,2,2.0,85.00,0.0,0,0,1,0,0,0,0,0,1,50.0
2151,1,94,0,51.20856,4.429069999999999,2,1.5,1,1.0,35.00,96.0,0,0,1,0,0,0,0,0,1,21.428571428571427
2152,1,98,0,51.21882,4.401730000000001,4,1.0,1,1.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2153,1,98,0,51.21918,4.40132,6,1.0,2,3.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2154,1,98,0,51.22051,4.401330000000001,8,2.0,3,6.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2155,1,90,0,51.1834,4.42929,3,1.0,1,2.0,60.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
2156,1,100,0,51.21934,4.4040099999999995,2,1.0,1,1.0,28.00,0.0,0,0,1,0,0,0,0,0,1,50.0
2157,1,98,0,51.219190000000005,4.40299,8,2.0,3,6.0,999.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
2158,1,100,0,51.21717,4.42834,6,1.0,3,6.0,150.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2159,1,100,0,51.19713,4.43789,2,1.0,0,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2160,1,100,0,51.219770000000004,4.40153,6,2.0,2,3.0,58.00,80.0,1,0,0,0,0,0,0,0,1,50.0
2161,1,100,0,51.2249,4.41982,2,1.0,0,1.0,39.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
2162,1,92,0,51.21205,4.47982,16,7.0,1,39.0,28.00,80.0,0,0,0,1,0,0,0,0,1,35.714285714285715
2163,2,77,0,51.2094,4.39998,2,1.5,1,1.0,59.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
2164,1,100,0,51.21492,4.408930000000001,4,1.0,1,1.0,60.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
